Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0.12582299999936175,1100,,,,-0.03854166666666667,0.04283854166666667,-0.982421875,0.0022514599141354374,0.03167211532610017,15.235957273928278,0.10498266565537887,0,0,1.5995116038113235,0,0,0,0,0.076171875,,
0.12591199999960762,1200,,,,-0.06842447916666666,0.05813802083333333,-0.9749348958333334,0.00571732665717973,0.05782355869821205,15.220152043467078,0.5616998734643884,5283,0,8.549157141059114,3.162760121603801,36.994982688285226,0.01828521819749712,0.006763835016091876,0.32565104166666664,,
3.387117833333028,1300,,,,-0.046875,0.015755208333333333,-0.9853515625,0.012141038796927017,0.10591294500390155,15.189065853513409,1.3776644584026818,8280,0,20.92543569919753,10.52703282392403,50.31825025731197,0.010064231931272283,0.005062137464044865,0.3438802083333333,,
6.63797449999961,1400,,,,-0.04895833333333333,0.033984375,-0.9896484375,0.019690277028244885,0.1712901118370346,15.14175108071223,2.629386449669771,11147,0,39.81351350897145,22.98444532798883,57.73142381916511,0.007452516247490286,0.004302364928548156,0.1802734375,,
9.888348833332893,1500,,,,-0.016666666666666666,0.011328125,-0.9680989583333334,0.030252921864552425,0.2519616182684482,15.072444115542613,4.482739321204463,13787,0,67.5658379029955,43.67748736100195,64.64551109363067,0.00576871295778773,0.003729186842858322,0.4889322916666667,,
13.145059333333068,1600,,,,-0.06458333333333334,0.0951171875,-0.9904947916666667,0.04015919048240658,0.3290641653594117,14.986696163991208,6.68697553582285,15986,0,100.21567107398974,67.22793378936234,67.08381591685496,0.004904517135563794,0.0032835629268262116,0.8609375,,
16.397070166666307,1700,,,,-0.19928385416666666,0.20455729166666667,-1.0538411458333334,0.05029128196705461,0.41101936571253456,14.880421156459787,9.313979435682338,18211,0,138.59592652376148,95.90865073713172,69.20036156873756,0.004293372896659374,0.0029655995552326712,0.8458984375,,
19.657649833332936,1800,,,,-0.005859375,0.016276041666666668,-0.9672526041666667,0.06252807901251202,0.5105864721650846,14.744808087856624,12.817207570260118,20532,0,188.9872539559208,134.4391252610392,71.13664762665718,0.003797911657181935,0.002701704444906519,0.7287109375,,
22.911573166666305,1900,,,,-0.080859375,-0.035416666666666666,-0.9555989583333333,0.0748829663424209,0.6157703438983799,14.584756812685253,16.744121390230497,22218,0,244.20893673071564,174.2232363665169,71.34295169814962,0.0035407959880380973,0.002521491882800289,0.4278645833333333,,
26.169475833332843,1900,,,,-0.04830729166666667,0.03619791666666667,-0.9979817708333333,0.0756247658289483,0.6115984289969717,14.56391299608458,16.736826997085128,22403,0,243.75369753415134,177.41734784111787,72.78551482391127,0.0034472584405589824,0.002509085748129298,0.4310546875,,
29.432487666666255,1800,,,,-0.01875,0.0072265625,-0.9590494791666667,0.06284260088589509,0.5059222036438226,14.688777725676369,12.73679193087185,20405,0,187.08789652471793,134.2808290876413,71.77421195138147,0.003767650318127123,0.002704199005437799,0.7498697916666667,,
32.69453816666634,1700,,,,-0.1423828125,-0.051041666666666666,-0.9477213541666667,0.051450741293501044,0.41269109967831474,14.804617761229212,9.29040348068846,18259,0,137.54087512257618,98.37693224868069,71.52578064265433,0.004195001790088898,0.0030005053483828942,0.9736328125,,
35.95621516666623,1600,,,,-0.03958333333333333,0.04498697916666667,-1.0229817708333333,0.04043000161628567,0.33001118087432374,14.897128710708248,6.614278953311595,15786,0,98.53376499771447,66.83695651542538,67.83101867111381,0.004960516738823469,0.003349221227315739,0.8306640625,,
39.21458066666604,1500,,,,-0.035416666666666666,0.04192708333333333,-1.0071614583333333,0.03027116048337392,0.2495514405643115,14.978849858543791,4.42289848631539,13696,0,66.2499316453305,43.41769529591356,65.53638063101586,0.005747723157305633,0.0037668254748873973,0.48098958333333336,,
42.47882733333278,1400,,,,-0.04921875,0.0484375,-0.9720703125,0.02046727613193484,0.1733736157993108,15.047468957871093,2.5999732489712812,11047,0,39.12301609480684,23.67841308391802,60.52308777541039,0.00732213281120608,0.004431509463671728,0.2140625,,
45.73431716666645,1300,,,,-0.053125,0.040299479166666666,-0.9817708333333334,0.01226484332690076,0.10843974603990948,15.10194697440779,1.3507622898836615,8226,0,20.399139753151747,10.565778246237368,51.796858701111546,0.010263401127438935,0.005316078614629096,0.33125,,
48.99392316666629,1200,,,,-0.05625,0.0427734375,-0.99296875,0.006029577439416687,0.06093367595489518,15.137398697187779,0.5584475257755953,5301,0,8.453440597047562,3.346928355057822,39.60063868239401,0.018210982099439464,0.007211450441232845,0.376953125,,
52.253131999999646,1100,,,,-0.03958333333333333,0.04153645833333333,-0.9761067708333333,0.001961735743472261,0.03374225843121551,15.16053309603011,0.10300809538901572,0,0,1.5616576724422984,0,0,0,0,0.0716796875,,
